latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.973637,-2.4015198,105.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),cloud_cover (%),wind_speed_10m (km/h),wind_direction_100m (°),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),rain (mm),precipitation (mm),et0_fao_evapotranspiration (mm)
2025-03-05T21:00,14.3,94,69,4.3,271,15.3,16.2,15.0,0.10,0.10,0.00
2025-03-05T22:00,13.2,94,94,5.8,250,14.6,16.1,15.1,0.00,0.00,0.00
2025-03-05T23:00,13.0,93,3,8.4,259,14.1,16.0,15.1,0.00,0.00,0.00
2025-03-06T00:00,12.6,94,5,6.9,254,13.7,15.8,15.1,0.00,0.00,0.00
2025-03-06T01:00,12.0,95,19,3.3,177,14.4,15.6,15.1,0.00,0.00,0.00
2025-03-06T02:00,11.3,96,23,3.9,260,13.7,15.5,15.1,0.00,0.00,0.00
2025-03-06T03:00,10.9,95,3,3.9,262,13.2,15.3,15.1,0.00,0.00,0.00
2025-03-06T04:00,11.1,94,9,5.6,253,12.8,15.2,15.1,0.00,0.00,0.00
2025-03-06T05:00,10.8,93,14,4.1,255,12.5,15.0,15.1,0.00,0.00,0.00
2025-03-06T06:00,10.8,91,10,2.0,277,12.0,14.8,15.1,0.00,0.00,0.00
2025-03-06T07:00,11.1,90,6,2.5,282,11.8,14.7,15.1,0.00,0.00,0.01
2025-03-06T08:00,13.7,85,0,4.4,268,12.6,14.5,15.1,0.00,0.00,0.05
2025-03-06T09:00,16.2,78,11,4.7,293,14.2,14.5,15.1,0.00,0.00,0.16
2025-03-06T10:00,18.0,72,25,7.9,312,15.9,14.5,15.1,0.00,0.00,0.27
2025-03-06T11:00,19.4,64,71,6.6,314,17.7,14.7,15.1,0.00,0.00,0.37
2025-03-06T12:00,19.0,68,95,8.2,307,18.7,14.9,15.1,0.20,0.20,0.33
2025-03-06T13:00,19.4,68,72,7.0,10,19.3,15.2,15.1,0.30,0.30,0.30
2025-03-06T14:00,17.5,76,92,4.9,282,18.8,15.4,15.1,3.00,3.00,0.28
2025-03-06T15:00,18.0,70,99,2.5,180,18.8,15.6,15.1,0.00,0.00,0.24
2025-03-06T16:00,16.6,79,100,7.9,312,18.2,15.8,15.1,0.20,0.20,0.12
2025-03-06T17:00,15.3,84,100,8.7,246,17.2,15.9,15.1,3.10,3.10,0.08
2025-03-06T18:00,14.7,92,100,6.4,245,16.1,15.9,15.1,2.40,2.40,0.02
2025-03-06T19:00,14.3,93,100,8.0,265,15.4,15.9,15.1,0.30,0.30,0.02
2025-03-06T20:00,13.7,92,98,9.7,253,14.7,15.8,15.1,0.30,0.30,0.00
2025-03-06T21:00,13.7,89,100,11.0,247,14.3,15.7,15.1,0.20,0.20,0.00
2025-03-06T22:00,13.4,93,100,11.5,250,14.1,15.6,15.1,0.50,0.50,0.00
2025-03-06T23:00,13.5,93,100,9.9,250,14.0,15.5,15.1,0.50,0.50,0.00
2025-03-07T00:00,13.4,94,100,9.6,244,13.9,15.4,15.1,0.50,0.50,0.00
2025-03-07T01:00,13.8,87,100,9.1,242,14.0,15.1,15.1,0.20,0.20,0.00
2025-03-07T02:00,13.6,91,99,7.5,240,13.9,15.0,15.1,0.50,0.50,0.00
2025-03-07T03:00,13.3,91,93,6.4,241,13.6,14.9,15.1,0.40,0.40,0.00
2025-03-07T04:00,13.3,84,100,6.4,232,13.4,14.8,15.1,0.10,0.10,0.00
2025-03-07T05:00,13.0,85,62,4.6,235,13.2,14.7,15.1,0.00,0.00,0.00
2025-03-07T06:00,12.5,84,32,2.0,243,12.8,14.6,15.1,0.00,0.00,0.00
2025-03-07T07:00,12.3,85,42,1.3,264,12.4,14.5,15.1,0.00,0.00,0.01
2025-03-07T08:00,14.0,84,62,3.5,252,13.1,14.4,15.1,0.00,0.00,0.05
2025-03-07T09:00,15.8,77,100,2.7,247,14.3,14.4,15.1,0.00,0.00,0.14
2025-03-07T10:00,17.4,68,99,2.2,298,15.9,14.4,15.1,0.00,0.00,0.27
2025-03-07T11:00,18.8,61,100,3.5,284,17.6,14.6,15.1,0.00,0.00,0.38
2025-03-07T12:00,20.2,54,100,4.5,287,19.0,14.9,15.1,0.00,0.00,0.43
2025-03-07T13:00,20.4,51,100,6.1,267,19.2,15.3,15.1,0.00,0.00,0.32
2025-03-07T14:00,20.5,50,100,6.0,295,19.6,15.5,15.1,0.00,0.00,0.32
2025-03-07T15:00,19.5,63,97,8.8,20,19.6,15.8,15.1,0.00,0.00,0.26
2025-03-07T16:00,18.4,72,7,10.6,42,19.4,16.0,15.1,0.00,0.00,0.21
2025-03-07T17:00,17.6,73,0,10.1,54,18.8,16.2,15.1,0.00,0.00,0.15
2025-03-07T18:00,15.4,82,3,7.5,63,17.7,16.4,15.1,0.00,0.00,0.04
2025-03-07T19:00,13.4,90,0,4.7,81,16.4,16.4,15.2,0.00,0.00,0.02
2025-03-07T20:00,12.6,92,2,0.6,35,15.2,16.3,15.2,0.00,0.00,0.00
2025-03-07T21:00,11.5,94,2,2.7,310,14.3,16.2,15.2,0.00,0.00,0.00
2025-03-07T22:00,11.1,89,0,2.7,218,13.6,16.0,15.2,0.00,0.00,0.00
2025-03-07T23:00,10.6,86,4,4.1,227,13.0,15.8,15.2,0.00,0.00,0.00
2025-03-08T00:00,10.1,85,11,4.4,211,12.6,15.6,15.2,0.00,0.00,0.00
2025-03-08T01:00,10.3,87,7,5.4,186,13.7,15.5,15.2,0.00,0.00,0.00
2025-03-08T02:00,9.4,90,2,5.8,165,13.2,15.3,15.2,0.00,0.00,0.00
2025-03-08T03:00,8.7,94,0,7.0,191,12.8,15.2,15.2,0.00,0.00,0.00
2025-03-08T04:00,9.5,89,88,7.4,204,12.5,15.0,15.2,0.00,0.00,0.00
2025-03-08T05:00,9.7,87,68,7.6,181,12.3,14.8,15.2,0.00,0.00,0.00
2025-03-08T06:00,9.4,86,87,8.3,188,12.0,14.6,15.2,0.00,0.00,0.00
2025-03-08T07:00,10.1,78,36,8.6,195,11.8,14.5,15.2,0.00,0.00,0.03
2025-03-08T08:00,14.6,65,47,9.5,195,12.5,14.3,15.2,0.00,0.00,0.08
2025-03-08T09:00,19.9,54,62,13.8,190,14.2,14.3,15.2,0.00,0.00,0.23
2025-03-08T10:00,22.1,40,0,19.7,189,15.9,14.4,15.2,0.00,0.00,0.38
2025-03-08T11:00,23.9,36,14,22.2,194,17.6,14.5,15.2,0.00,0.00,0.50
2025-03-08T12:00,25.3,34,0,17.5,204,19.2,14.8,15.2,0.00,0.00,0.55
2025-03-08T13:00,25.5,33,4,15.1,231,20.5,15.0,15.2,0.00,0.00,0.56
2025-03-08T14:00,25.6,33,7,15.1,241,21.2,15.4,15.2,0.00,0.00,0.54
2025-03-08T15:00,24.0,40,54,17.7,277,21.3,15.7,15.2,0.00,0.00,0.44
2025-03-08T16:00,18.2,68,88,16.5,295,20.4,16.1,15.2,0.00,0.00,0.20
2025-03-08T17:00,16.2,79,99,10.5,320,19.0,16.3,15.2,0.90,0.90,0.10
2025-03-08T18:00,15.1,85,100,3.5,308,17.5,16.4,15.2,0.20,0.20,0.03
2025-03-08T19:00,14.5,93,86,6.9,48,16.5,16.4,15.2,0.20,0.20,0.02
2025-03-08T20:00,14.1,96,100,1.5,209,15.7,16.3,15.2,0.90,0.90,0.00
2025-03-08T21:00,13.9,95,100,3.9,210,15.2,16.3,15.2,0.80,0.80,0.00
2025-03-08T22:00,13.6,91,96,4.2,180,14.7,16.1,15.2,0.50,0.50,0.00
2025-03-08T23:00,13.5,83,100,10.0,192,14.3,16.0,15.2,0.10,0.10,0.01
2025-03-09T00:00,13.1,79,100,11.1,206,13.7,15.9,15.2,0.10,0.10,0.01
2025-03-09T01:00,13.1,86,100,2.4,200,13.7,15.8,15.2,0.00,0.00,0.00
2025-03-09T02:00,12.5,91,99,4.3,198,13.5,15.6,15.2,0.40,0.40,0.00
2025-03-09T03:00,12.4,82,12,8.1,203,13.1,15.5,15.3,0.00,0.00,0.00
2025-03-09T04:00,11.7,79,61,11.9,218,12.5,15.3,15.3,0.00,0.00,0.01
2025-03-09T05:00,11.6,77,95,12.0,224,12.1,15.1,15.3,0.00,0.00,0.02
2025-03-09T06:00,11.8,72,83,17.0,223,11.9,14.9,15.3,0.00,0.00,0.04
2025-03-09T07:00,12.5,65,44,23.1,223,12.0,14.7,15.3,0.00,0.00,0.09
2025-03-09T08:00,13.6,60,17,26.9,221,12.5,14.6,15.3,0.00,0.00,0.13
2025-03-09T09:00,15.4,55,7,27.9,215,13.6,14.5,15.3,0.00,0.00,0.22
2025-03-09T10:00,16.6,50,15,29.2,218,14.8,14.5,15.2,0.00,0.00,0.31
2025-03-09T11:00,17.5,47,30,28.6,225,16.1,14.6,15.2,0.00,0.00,0.38
2025-03-09T12:00,17.9,46,18,30.0,228,16.9,14.7,15.2,0.30,0.30,0.41
2025-03-09T13:00,18.4,43,16,31.6,232,17.5,14.9,15.2,0.00,0.00,0.42
2025-03-09T14:00,19.1,41,15,29.6,236,18.1,15.1,15.2,0.00,0.00,0.43
2025-03-09T15:00,18.8,41,36,18.5,261,18.5,15.3,15.2,0.00,0.00,0.38
2025-03-09T16:00,18.6,42,22,11.6,256,18.4,15.5,15.2,0.00,0.00,0.28
2025-03-09T17:00,17.6,49,100,6.5,237,17.9,15.7,15.2,0.00,0.00,0.15
2025-03-09T18:00,15.3,57,98,4.8,233,16.8,15.8,15.3,0.00,0.00,0.05
2025-03-09T19:00,14.5,57,98,7.4,240,15.8,15.8,15.3,0.00,0.00,0.06
2025-03-09T20:00,13.2,64,99,6.2,231,15.1,15.8,15.3,0.00,0.00,0.02
2025-03-09T21:00,12.7,70,92,3.3,225,14.5,15.7,15.3,0.00,0.00,0.00
2025-03-09T22:00,11.6,72,99,5.3,190,13.9,15.6,15.3,0.00,0.00,0.00
2025-03-09T23:00,11.9,70,98,6.6,213,13.6,15.4,15.3,0.00,0.00,0.01
2025-03-10T00:00,12.2,68,90,7.3,247,13.4,15.3,15.3,0.00,0.00,0.02
2025-03-10T01:00,12.5,77,60,5.3,208,13.7,15.2,15.3,1.40,1.40,0.00
2025-03-10T02:00,12.3,77,82,8.9,219,13.1,15.0,15.3,1.00,1.00,0.01
2025-03-10T03:00,12.6,77,99,14.6,195,12.7,14.9,15.3,1.80,1.80,0.02
2025-03-10T04:00,13.5,69,100,17.1,212,12.6,14.8,15.3,0.00,0.00,0.05
2025-03-10T05:00,14.0,63,100,23.2,216,12.6,14.6,15.3,0.00,0.00,0.08
2025-03-10T06:00,14.2,64,85,23.0,215,12.9,14.5,15.3,0.00,0.00,0.07
2025-03-10T07:00,14.4,63,19,21.3,217,13.1,14.4,15.3,0.00,0.00,0.09
2025-03-10T08:00,15.2,61,10,21.8,219,13.6,14.4,15.3,0.00,0.00,0.13
2025-03-10T09:00,16.9,57,9,24.5,222,14.6,14.4,15.3,0.00,0.00,0.22
2025-03-10T10:00,17.9,53,5,27.7,222,15.7,14.4,15.3,0.00,0.00,0.31
2025-03-10T11:00,18.8,49,7,27.9,225,16.8,14.6,15.3,0.00,0.00,0.39
2025-03-10T12:00,19.8,46,6,26.8,228,17.9,14.8,15.3,0.00,0.00,0.45
2025-03-10T13:00,20.5,42,4,26.8,237,18.7,14.9,15.2,0.00,0.00,0.48
2025-03-10T14:00,21.0,41,14,23.6,236,19.4,15.2,15.2,0.00,0.00,0.47
2025-03-10T15:00,20.9,40,42,22.5,237,19.5,15.5,15.2,0.00,0.00,0.41
2025-03-10T16:00,20.6,42,54,14.4,239,19.3,15.8,15.3,0.00,0.00,0.29
2025-03-10T17:00,19.7,44,71,12.7,232,18.8,16.0,15.3,0.00,0.00,0.21
2025-03-10T18:00,18.1,46,99,13.6,214,17.8,16.1,15.3,0.00,0.00,0.12
2025-03-10T19:00,18.3,46,46,21.6,220,17.3,16.2,15.3,0.00,0.00,0.15
2025-03-10T20:00,16.8,55,83,21.9,216,16.7,16.2,15.3,0.00,0.00,0.10
2025-03-10T21:00,16.2,58,98,21.2,218,16.2,16.2,15.3,0.00,0.00,0.09
2025-03-10T22:00,16.2,59,83,21.5,213,15.9,16.2,15.3,0.00,0.00,0.09
2025-03-10T23:00,15.8,62,89,20.2,215,15.6,16.1,15.3,0.00,0.00,0.08
2025-03-11T00:00,15.9,63,90,21.6,216,15.5,16.1,15.3,0.00,0.00,0.08
2025-03-11T01:00,15.5,66,44,19.4,216,15.8,16.1,15.3,0.00,0.00,0.06
2025-03-11T02:00,15.5,65,80,22.2,217,15.5,16.1,15.3,0.00,0.00,0.07
2025-03-11T03:00,15.8,65,89,24.5,219,15.4,16.0,15.3,0.00,0.00,0.08
2025-03-11T04:00,15.8,63,65,25.2,224,15.2,15.9,15.3,0.00,0.00,0.09
2025-03-11T05:00,15.6,63,67,24.5,224,15.1,15.9,15.3,0.00,0.00,0.08
2025-03-11T06:00,15.9,62,72,24.1,224,15.1,15.8,15.3,0.00,0.00,0.09
2025-03-11T07:00,16.7,59,27,27.8,224,15.2,15.8,15.3,0.00,0.00,0.13
2025-03-11T08:00,17.5,58,43,28.5,228,15.6,15.7,15.3,0.00,0.00,0.16
2025-03-11T09:00,18.4,57,25,27.4,225,16.3,15.7,15.3,0.00,0.00,0.23
2025-03-11T10:00,19.4,55,100,24.3,226,17.2,15.8,15.3,0.00,0.00,0.29
2025-03-11T11:00,18.9,57,100,20.9,225,17.3,15.9,15.4,0.00,0.00,0.20
2025-03-11T12:00,18.9,59,100,17.1,225,17.4,16.0,15.4,0.00,0.00,0.17
2025-03-11T13:00,20.2,49,100,18.7,223,17.9,16.1,15.4,0.00,0.00,0.21
2025-03-11T14:00,18.7,61,98,15.9,234,17.7,16.2,15.4,0.40,0.40,0.18
2025-03-11T15:00,18.2,66,100,25.5,226,17.5,16.3,15.4,1.40,1.40,0.20
2025-03-11T16:00,16.7,75,100,17.9,221,16.5,16.3,15.4,2.70,2.70,0.09
2025-03-11T17:00,17.0,72,100,18.1,228,16.1,16.3,15.4,1.90,1.90,0.10
2025-03-11T18:00,15.6,85,100,24.4,237,15.5,16.3,15.4,1.50,1.50,0.05
2025-03-11T19:00,15.1,86,100,19.0,230,15.1,16.2,15.4,2.30,2.30,0.04
2025-03-11T20:00,15.8,78,99,20.9,217,14.9,16.1,15.4,0.20,0.20,0.04
2025-03-11T21:00,15.7,78,100,16.7,225,14.8,16.0,15.4,0.00,0.00,0.03
2025-03-11T22:00,15.6,76,0,16.4,227,14.7,15.9,15.4,0.00,0.00,0.03
2025-03-11T23:00,14.0,84,17,10.3,230,14.3,15.8,15.4,0.00,0.00,0.01
2025-03-12T00:00,13.5,85,15,11.3,230,14.0,15.6,15.4,0.00,0.00,0.01
2025-03-12T01:00,12.9,90,18,6.5,249,14.2,15.9,15.4,0.00,0.00,0.00
2025-03-12T02:00,12.7,89,26,8.0,226,13.7,15.8,15.4,0.00,0.00,0.00
2025-03-12T03:00,12.4,86,25,9.3,227,13.3,15.6,15.4,0.00,0.00,0.00
2025-03-12T04:00,12.1,84,34,8.7,225,13.0,15.4,15.5,0.00,0.00,0.00
2025-03-12T05:00,11.3,88,31,6.6,236,12.6,15.3,15.5,0.00,0.00,0.00
2025-03-12T06:00,11.1,89,40,5.8,232,12.3,15.1,15.5,0.00,0.00,0.00
2025-03-12T07:00,11.6,88,59,6.1,226,12.2,14.9,15.4,0.00,0.00,0.02
2025-03-12T08:00,14.0,83,78,6.7,226,13.0,14.8,15.4,0.10,0.10,0.06
2025-03-12T09:00,16.1,73,98,6.7,222,14.3,14.7,15.4,0.00,0.00,0.16
2025-03-12T10:00,17.8,64,100,11.0,219,15.8,14.7,15.4,0.00,0.00,0.27
2025-03-12T11:00,18.9,55,100,16.0,238,16.8,14.9,15.4,0.00,0.00,0.30
2025-03-12T12:00,19.9,53,99,14.0,237,17.6,15.0,15.4,0.00,0.00,0.32
2025-03-12T13:00,21.3,46,100,11.5,268,18.6,15.3,15.4,0.00,0.00,0.28
2025-03-12T14:00,20.1,50,99,9.3,249,18.7,15.5,15.4,0.00,0.00,0.23
2025-03-12T15:00,20.5,54,100,9.9,239,19.2,15.7,15.4,0.00,0.00,0.29
2025-03-12T16:00,20.2,57,100,9.6,263,19.0,15.9,15.4,0.00,0.00,0.19
2025-03-12T17:00,17.9,76,99,3.2,288,18.2,16.1,15.4,0.40,0.40,0.08
2025-03-12T18:00,16.0,87,79,2.7,280,17.4,16.2,15.4,0.00,0.00,0.03
2025-03-12T19:00,14.8,89,57,1.3,234,16.2,16.2,15.5,0.00,0.00,0.02
2025-03-12T20:00,14.2,88,29,3.6,232,15.3,16.2,15.5,0.00,0.00,0.00
2025-03-12T21:00,13.7,86,41,3.5,241,14.6,16.1,15.5,0.00,0.00,0.00
2025-03-12T22:00,13.4,87,63,0.5,226,14.0,15.9,15.5,0.00,0.00,0.00
2025-03-12T23:00,13.6,83,31,8.1,217,13.5,15.8,15.5,0.00,0.00,0.00
2025-03-13T00:00,15.3,72,37,13.5,228,13.6,15.6,15.5,0.00,0.00,0.03
2025-03-13T01:00,16.2,67,99,20.4,224,15.2,15.7,15.5,0.00,0.00,0.07
2025-03-13T02:00,16.5,67,51,19.7,224,15.2,15.7,15.5,0.00,0.00,0.07
2025-03-13T03:00,16.5,66,93,22.8,220,15.1,15.7,15.5,0.00,0.00,0.08
2025-03-13T04:00,16.1,67,91,14.7,205,15.1,15.6,15.5,0.00,0.00,0.05
2025-03-13T05:00,16.1,66,60,13.2,210,15.1,15.6,15.5,0.00,0.00,0.05
2025-03-13T06:00,15.4,71,26,11.2,227,14.9,15.5,15.5,0.00,0.00,0.03
2025-03-13T07:00,14.3,78,30,8.7,222,14.5,15.5,15.5,0.00,0.00,0.03
2025-03-13T08:00,16.8,71,17,12.3,221,15.0,15.4,15.5,0.00,0.00,0.09
2025-03-13T09:00,19.5,58,37,17.0,225,16.1,15.5,15.5,0.00,0.00,0.23
2025-03-13T10:00,20.8,53,18,21.2,220,17.4,15.5,15.5,0.00,0.00,0.33
2025-03-13T11:00,21.5,48,27,25.7,227,18.6,15.7,15.5,0.00,0.00,0.42
2025-03-13T12:00,21.3,44,43,35.6,237,19.3,15.9,15.5,0.10,0.10,0.46
2025-03-13T13:00,21.2,50,13,33.7,230,19.4,16.0,15.5,0.10,0.10,0.43
2025-03-13T14:00,22.3,41,26,34.2,236,20.0,16.3,15.5,0.00,0.00,0.49
2025-03-13T15:00,22.0,42,43,28.8,243,20.2,16.5,15.5,0.10,0.10,0.43
2025-03-13T16:00,20.5,45,1,19.1,244,19.9,16.7,15.5,0.20,0.20,0.31
2025-03-13T17:00,19.9,48,6,12.5,250,19.3,16.9,15.5,0.00,0.00,0.20
2025-03-13T18:00,16.8,62,5,5.8,239,18.2,17.0,15.5,0.00,0.00,0.06
2025-03-13T19:00,15.4,63,7,1.4,235,16.8,17.0,15.5,0.00,0.00,0.02
2025-03-13T20:00,14.2,67,4,0.6,232,15.6,16.9,15.5,0.00,0.00,0.00
2025-03-13T21:00,12.8,72,7,3.4,167,14.7,16.7,15.6,0.00,0.00,0.00
2025-03-13T22:00,11.6,77,5,3.1,180,14.0,16.6,15.6,0.00,0.00,0.00
2025-03-13T23:00,11.3,78,10,5.3,193,13.4,16.4,15.6,0.00,0.00,0.00
2025-03-14T00:00,10.8,81,13,7.9,202,13.1,16.1,15.6,0.00,0.00,0.00
2025-03-14T01:00,11.4,84,42,6.4,187,13.7,16.1,15.6,0.00,0.00,0.00
2025-03-14T02:00,10.6,89,94,8.3,212,13.3,16.0,15.6,0.00,0.00,0.00
2025-03-14T03:00,10.9,87,66,6.2,205,13.2,15.8,15.6,0.00,0.00,0.00
2025-03-14T04:00,11.3,85,97,3.6,255,13.0,15.6,15.6,0.00,0.00,0.00
2025-03-14T05:00,11.4,86,100,4.2,228,12.9,15.4,15.6,0.00,0.00,0.00
2025-03-14T06:00,13.0,74,50,10.4,204,12.9,15.3,15.6,0.00,0.00,0.02
2025-03-14T07:00,13.7,67,39,27.4,225,12.9,15.1,15.6,0.50,0.50,0.09
2025-03-14T08:00,15.0,60,19,33.8,223,13.3,15.0,15.6,0.00,0.00,0.15
2025-03-14T09:00,16.6,54,10,30.7,223,14.4,14.9,15.6,0.00,0.00,0.24
2025-03-14T10:00,17.9,48,46,33.2,229,15.6,15.0,15.6,0.00,0.00,0.34
2025-03-14T11:00,18.8,44,21,35.8,230,16.9,15.1,15.6,0.00,0.00,0.42
2025-03-14T12:00,19.1,44,29,36.5,227,17.7,15.2,15.6,0.00,0.00,0.42
2025-03-14T13:00,20.0,39,50,36.7,241,18.8,15.6,15.6,0.00,0.00,0.46
2025-03-14T14:00,20.3,41,80,33.6,245,19.2,15.8,15.6,0.10,0.10,0.45
2025-03-14T15:00,19.6,42,91,28.3,248,19.2,16.0,15.6,0.10,0.10,0.37
2025-03-14T16:00,18.5,47,70,19.2,258,18.8,16.2,15.6,0.00,0.00,0.25
2025-03-14T17:00,17.7,50,87,15.7,249,18.3,16.3,15.6,0.00,0.00,0.19
2025-03-14T18:00,16.2,55,99,10.1,245,17.4,16.4,15.6,0.00,0.00,0.09
2025-03-14T19:00,15.1,58,100,13.5,237,16.5,16.4,15.6,0.00,0.00,0.08
2025-03-14T20:00,14.4,60,93,16.6,233,15.8,16.4,15.6,0.00,0.00,0.06
2025-03-14T21:00,13.8,64,54,17.1,233,15.3,16.3,15.6,0.00,0.00,0.06
2025-03-14T22:00,12.7,69,5,11.3,243,14.7,16.2,15.6,0.00,0.00,0.03
2025-03-14T23:00,12.3,72,2,14.2,231,14.1,16.1,15.6,0.00,0.00,0.03
2025-03-15T00:00,12.6,68,3,20.6,220,13.8,15.9,15.6,0.00,0.00,0.05
2025-03-15T01:00,12.3,77,22,14.3,224,13.9,15.7,15.6,0.20,0.20,0.02
2025-03-15T02:00,12.4,68,17,16.9,223,13.3,15.6,15.6,0.00,0.00,0.05
2025-03-15T03:00,12.1,68,7,15.2,222,13.0,15.4,15.6,0.00,0.00,0.04
2025-03-15T04:00,11.3,72,8,12.4,224,12.6,15.2,15.6,0.00,0.00,0.03
2025-03-15T05:00,11.2,74,8,11.7,223,12.3,15.1,15.6,0.00,0.00,0.02
2025-03-15T06:00,11.2,74,3,13.8,220,12.2,14.9,15.6,0.00,0.00,0.03
2025-03-15T07:00,11.7,73,4,13.8,220,12.1,14.8,15.6,0.00,0.00,0.05
2025-03-15T08:00,13.8,68,19,13.6,227,12.8,14.6,15.6,0.00,0.00,0.10
2025-03-15T09:00,15.4,62,26,15.5,245,14.0,14.6,15.6,0.00,0.00,0.19
2025-03-15T10:00,16.7,56,34,16.0,254,15.4,14.6,15.6,0.20,0.20,0.29
2025-03-15T11:00,17.4,56,35,15.4,258,16.5,14.7,15.6,0.00,0.00,0.33
2025-03-15T12:00,18.5,52,89,12.2,266,17.9,14.9,15.6,0.10,0.10,0.42
2025-03-15T13:00,16.5,66,60,10.6,327,18.4,15.3,15.6,1.80,1.80,0.37
2025-03-15T14:00,16.1,65,94,10.0,336,17.9,15.4,15.6,4.70,4.70,0.31
2025-03-15T15:00,15.5,68,35,9.9,18,17.5,15.6,15.6,0.10,0.10,0.22
2025-03-15T16:00,15.9,66,49,5.4,349,17.7,15.7,15.6,0.00,0.00,0.22
2025-03-15T17:00,15.5,67,86,6.8,318,17.3,15.8,15.6,0.00,0.00,0.13
2025-03-15T18:00,14.3,77,86,1.2,320,16.5,15.9,15.6,0.00,0.00,0.03
2025-03-15T19:00,13.1,80,73,3.4,184,15.5,15.9,15.6,0.00,0.00,0.02
2025-03-15T20:00,12.8,86,43,5.8,191,14.9,15.8,15.6,0.00,0.00,0.00
2025-03-15T21:00,11.8,87,38,6.0,203,14.2,15.8,15.6,0.00,0.00,0.00
2025-03-15T22:00,11.2,80,22,7.3,212,13.6,15.6,15.6,0.00,0.00,0.00
2025-03-15T23:00,10.7,77,14,7.4,217,13.0,15.5,15.6,0.00,0.00,0.01
2025-03-16T00:00,10.0,79,7,5.8,226,12.5,15.3,15.6,0.00,0.00,0.00
2025-03-16T01:00,9.5,86,27,3.1,244,12.4,15.1,15.6,0.00,0.00,0.00
2025-03-16T02:00,9.0,89,94,4.0,200,11.9,14.9,15.6,0.00,0.00,0.00
2025-03-16T03:00,8.3,92,7,4.5,183,11.5,14.7,15.6,0.00,0.00,0.00
2025-03-16T04:00,8.0,93,87,6.5,201,11.1,14.5,15.6,0.00,0.00,0.00
2025-03-16T05:00,8.2,89,54,7.3,216,10.8,14.3,15.6,0.00,0.00,0.00
2025-03-16T06:00,8.6,85,72,7.8,210,10.6,14.1,15.6,0.00,0.00,0.00
2025-03-16T07:00,10.4,78,29,11.6,213,10.6,13.9,15.6,0.00,0.00,0.03
2025-03-16T08:00,14.1,66,0,14.6,220,11.7,13.7,15.6,0.00,0.00,0.11
2025-03-16T09:00,16.7,58,16,19.4,230,13.3,13.7,15.5,0.00,0.00,0.23
2025-03-16T10:00,17.9,53,13,20.5,237,14.9,13.8,15.5,0.00,0.00,0.33
2025-03-16T11:00,18.8,48,13,20.2,240,16.4,13.9,15.5,0.00,0.00,0.42
2025-03-16T12:00,19.7,45,58,20.2,244,17.6,14.2,15.5,0.00,0.00,0.46
2025-03-16T13:00,20.5,43,44,18.2,250,18.5,14.3,15.5,0.00,0.00,0.43
2025-03-16T14:00,20.7,41,74,12.6,270,19.1,14.6,15.5,0.00,0.00,0.42
2025-03-16T15:00,19.5,48,53,11.4,339,19.4,14.9,15.5,0.00,0.00,0.36
2025-03-16T16:00,17.8,52,4,14.8,13,19.0,15.2,15.5,0.00,0.00,0.27
2025-03-16T17:00,16.0,54,28,10.3,38,18.2,15.5,15.5,0.00,0.00,0.18
2025-03-16T18:00,14.2,68,1,4.6,75,16.9,15.6,15.5,0.00,0.00,0.05
2025-03-16T19:00,12.5,71,3,4.8,87,15.4,15.6,15.5,0.00,0.00,0.03
2025-03-16T20:00,12.1,73,2,2.3,65,14.2,15.6,15.5,0.00,0.00,0.00
2025-03-16T21:00,12.1,72,3,1.0,52,13.3,15.4,15.5,0.00,0.00,0.00
2025-03-16T22:00,11.8,73,30,1.1,45,12.5,15.3,15.5,0.00,0.00,0.00
2025-03-16T23:00,11.1,75,32,1.9,81,11.9,15.1,15.5,0.00,0.00,0.00
2025-03-17T00:00,10.6,76,9,0.2,59,11.4,14.9,15.5,0.00,0.00,0.00
2025-03-17T01:00,9.8,80,20,3.5,205,12.2,14.7,15.5,0.00,0.00,0.00
2025-03-17T02:00,9.0,85,83,4.3,224,11.7,14.6,15.5,0.00,0.00,0.00
2025-03-17T03:00,9.7,82,31,4.5,232,11.6,14.4,15.5,0.00,0.00,0.00
2025-03-17T04:00,9.1,85,70,3.2,207,11.3,14.2,15.5,0.00,0.00,0.00
2025-03-17T05:00,9.5,83,83,3.2,228,11.2,14.1,15.5,0.00,0.00,0.00
2025-03-17T06:00,9.4,84,12,1.5,297,11.0,13.9,15.5,0.00,0.00,0.00
2025-03-17T07:00,9.7,83,1,3.2,192,10.9,13.7,15.5,0.00,0.00,0.01
2025-03-17T08:00,13.7,78,0,4.9,220,11.9,13.6,15.4,0.00,0.00,0.08
2025-03-17T09:00,17.9,61,0,4.0,248,13.8,13.6,15.4,0.00,0.00,0.21
2025-03-17T10:00,20.2,51,6,4.9,258,15.9,13.7,15.4,0.00,0.00,0.34
2025-03-17T11:00,22.0,47,11,7.0,266,17.9,14.0,15.4,0.00,0.00,0.44
2025-03-17T12:00,23.4,39,86,12.6,266,19.4,14.3,15.4,0.00,0.00,0.53
2025-03-17T13:00,24.7,35,9,11.1,260,20.7,14.7,15.4,0.00,0.00,0.56
